TOTAL_TIME,0m7s
TOTAL_FRAMES,470
SELECTED_FRAMES,470
NO_OF_JOINTS,7
FREQUENCY,64.0
DESCRIPTION,east
TIME_STAMP,Jul 17, 2009

Time,Frame,Pelvis_gyroX_37,Pelvis_gyroY_37,Pelvis_gyroZ_37,RFEP_gyroX_30,RFEP_gyroY_30,RFEP_gyroZ_30,RFEO_gyroX_55,RFEO_gyroY_55,RFEO_gyroZ_55,RTIO_gyroX_44,RTIO_gyroY_44,RTIO_gyroZ_44,LFEP_gyroX_25,LFEP_gyroY_25,LFEP_gyroZ_25,LFEO_gyroX_28,LFEO_gyroY_28,LFEO_gyroZ_28,LTIO_gyroX_70,LTIO_gyroY_70,LTIO_gyroZ_70
1.796875,115,-0.03125,0.0625,0.0,0.0625,1.0,0.09375,0.09375,0.90625,0.1875,0.15625,0.46875,0.09375,-1.1875,-0.40625,0.78125,0.65625,-5.34375,1.875,0.84375,-5.6875,2.21875
1.8125,116,-0.0625,-0.0625,-0.1875,-0.03125,1.0,0.09375,0.03125,0.9375,0.21875,0.125,0.5,0.15625,-2.34375,-0.21875,0.84375,-0.40625,-5.6875,1.875,0.53125,-5.65625,2.1875
1.828125,117,-0.125,-0.28125,-0.25,-0.0625,1.03125,0.09375,0.0,0.9375,0.21875,0.15625,0.5,0.1875,-2.84375,-0.1875,0.875,-1.25,-5.9375,1.8125,0.25,-5.75,2.3125
1.84375,118,-0.15625,-0.40625,-0.28125,-0.0625,1.03125,0.09375,0.0,0.96875,0.21875,0.15625,0.53125,0.21875,-2.3125,-0.09375,0.71875,-1.53125,-6.0625,1.65625,0.21875,-5.8125,2.5
1.859375,119,-0.25,-0.5,-0.34375,-0.0625,1.09375,0.125,-0.03125,1.03125,0.25,0.1875,0.53125,0.25,-1.46875,0.03125,0.3125,-1.40625,-5.96875,1.375,0.21875,-5.8125,2.625
1.875,120,-0.40625,-0.5,-0.5625,-0.0625,1.09375,0.125,-0.03125,1.0625,0.28125,0.15625,0.625,0.28125,-0.5625,-0.3125,-0.21875,-1.34375,-5.53125,0.96875,0.15625,-5.65625,2.59375
1.890625,121,-0.59375,-0.46875,-0.8125,0.0,1.125,0.1875,0.0625,1.125,0.28125,0.34375,0.71875,0.25,0.25,-0.5,-0.71875,-1.21875,-4.8125,0.625,-0.0625,-5.28125,2.0625
1.90625,122,-0.78125,-0.46875,-1.0,0.03125,1.1875,0.21875,0.09375,1.1875,0.3125,0.3125,0.8125,0.25,0.40625,-0.28125,-0.96875,-1.0,-3.9375,0.34375,-0.5625,-4.4375,1.3125
1.921875,123,-0.84375,-0.78125,-1.1875,-0.0625,1.25,0.21875,-0.03125,1.25,0.3125,0.21875,0.84375,0.34375,-0.0625,0.375,-0.6875,-0.625,-3.09375,0.34375,-0.84375,-3.1875,0.71875
1.9375,124,-0.78125,-0.96875,-1.28125,-0.0625,1.28125,0.1875,-0.03125,1.28125,0.34375,0.21875,0.9375,0.375,-0.9375,0.28125,-0.09375,0.15625,-2.15625,0.34375,-0.25,-2.0,0.4375
1.953125,125,-0.75,-0.75,-1.15625,-0.03125,1.3125,0.21875,0.03125,1.3125,0.34375,0.25,1.0,0.375,-1.5625,-0.59375,-0.03125,0.40625,-1.25,0.15625,0.65625,-1.28125,0.25
1.96875,126,-0.5,-0.375,-0.96875,0.09375,1.34375,0.21875,0.09375,1.34375,0.34375,0.25,1.125,0.34375,-1.625,-0.15625,-0.125,0.09375,-0.40625,0.0,0.21875,0.40625,-0.46875
1.984375,127,-0.46875,0.0,-1.0625,0.15625,1.34375,0.28125,0.15625,1.40625,0.375,0.25,1.28125,0.375,-1.1875,0.84375,-0.125,-0.5,0.6875,-0.125,-1.53125,2.4375,-1.1875
2.0,128,-0.46875,0.0625,-0.96875,0.09375,1.375,0.25,0.125,1.4375,0.40625,0.3125,1.375,0.40625,-0.625,0.6875,-0.25,-0.53125,1.8125,-0.3125,-0.5625,3.875,-1.0
2.015625,129,-0.25,0.125,-0.625,0.09375,1.375,0.28125,0.15625,1.46875,0.40625,0.40625,1.53125,0.4375,1.0625,-1.15625,-0.40625,-0.28125,1.5625,-0.65625,0.4375,4.53125,-0.71875
2.03125,130,0.28125,0.4375,-0.5,0.34375,1.375,0.28125,0.34375,1.46875,0.4375,0.4375,1.71875,0.3125,1.1875,1.71875,-0.5,-0.65625,1.46875,-0.625,0.09375,5.84375,-1.375
2.046875,131,0.375,0.28125,-0.625,0.5,1.3125,0.3125,0.5,1.5,0.4375,0.65625,1.96875,0.25,2.75,0.8125,-0.28125,-0.96875,2.25,-0.1875,0.03125,4.46875,-0.53125
2.0625,132,0.15625,-0.21875,-0.125,0.59375,1.15625,0.34375,0.5625,1.5625,0.40625,0.8125,2.21875,0.1875,1.09375,-0.125,0.3125,-1.59375,2.53125,-0.25,0.0625,3.21875,-0.25
2.078125,133,-0.21875,-0.125,0.09375,0.5625,0.78125,0.375,0.59375,1.71875,0.40625,0.90625,2.4375,0.1875,2.03125,0.1875,1.0,-1.75,2.5625,0.15625,0.15625,0.5625,-0.1875
2.09375,134,-0.25,-0.03125,0.1875,0.46875,0.21875,0.40625,0.59375,2.03125,0.375,1.0625,2.8125,0.15625,5.28125,0.5,0.3125,-0.40625,2.75,-0.03125,0.125,0.46875,0.21875
2.109375,135,-0.34375,-0.21875,0.0625,0.4375,-0.5625,0.4375,0.71875,2.40625,0.40625,0.96875,3.0625,0.1875,4.6875,0.90625,0.1875,2.09375,2.65625,-0.34375,0.15625,0.09375,-0.03125
2.125,136,-0.0625,-0.125,0.0625,0.09375,-1.5,0.46875,0.5,3.0,0.375,0.9375,3.5,0.4375,3.125,1.21875,-0.71875,2.53125,2.375,-0.5,-0.03125,0.1875,0.0
2.140625,137,0.0625,-0.5625,0.0625,-0.09375,-2.25,0.4375,0.3125,3.53125,0.34375,0.875,3.875,0.71875,0.25,1.1875,-0.8125,1.125,1.75,-0.4375,-0.09375,0.09375,0.125
2.15625,138,0.5,-0.125,0.34375,-0.21875,-2.8125,0.40625,0.15625,4.03125,0.3125,0.4375,4.0,0.8125,-1.6875,0.90625,-0.40625,-0.4375,1.09375,-0.40625,0.0625,0.125,0.125
2.171875,139,0.75,0.59375,0.59375,-0.1875,-3.09375,0.375,0.15625,3.9375,0.1875,0.125,3.65625,0.6875,-2.4375,1.1875,-0.46875,-1.59375,0.75,-0.3125,0.15625,0.21875,0.25
2.1875,140,0.71875,0.71875,0.53125,-0.0625,-3.25,0.25,0.34375,3.40625,0.0625,0.09375,2.96875,0.3125,-1.96875,1.34375,-0.53125,-2.59375,0.46875,-0.1875,0.21875,0.1875,0.25
2.203125,141,0.4375,1.46875,0.34375,0.09375,-3.34375,0.09375,0.5,2.75,0.0,0.40625,2.3125,0.0625,-1.1875,1.5625,-0.53125,-1.75,0.40625,-0.25,0.03125,0.15625,0.125
2.21875,142,0.375,2.09375,0.125,0.21875,-3.4375,-0.03125,0.625,2.0625,-0.0625,0.34375,1.65625,-0.25,-0.78125,1.59375,-0.4375,-0.90625,0.40625,-0.15625,0.0,0.15625,0.03125
2.234375,143,0.5,1.96875,-0.125,0.25,-3.40625,-0.125,0.6875,1.3125,-0.09375,0.3125,0.9375,-0.46875,-0.5625,1.78125,-0.4375,-0.40625,0.28125,-0.15625,0.0,0.21875,0.0625
2.25,144,0.5,1.09375,-0.40625,0.15625,-3.34375,-0.1875,0.5625,0.59375,-0.125,0.28125,0.28125,-0.53125,-0.46875,1.75,-0.34375,-0.5,0.21875,-0.1875,0.03125,0.3125,0.09375
2.265625,145,0.34375,0.375,-0.59375,0.0625,-3.1875,-0.15625,0.40625,-0.125,-0.125,0.15625,-0.375,-0.53125,-0.25,1.84375,-0.25,-0.75,0.15625,-0.21875,0.03125,0.3125,0.15625
2.28125,146,0.03125,0.0,-0.5625,-0.03125,-3.03125,-0.09375,0.3125,-0.78125,-0.125,0.09375,-0.96875,-0.5625,0.03125,2.0,-0.1875,-0.71875,0.25,-0.25,0.09375,0.34375,0.15625
2.296875,147,-0.03125,-0.3125,-0.46875,-0.0625,-2.90625,-0.09375,0.1875,-1.40625,-0.15625,0.0,-1.53125,-0.59375,0.34375,1.96875,-0.3125,-0.0625,0.375,-0.25,0.1875,0.40625,0.09375
2.3125,148,-0.125,-0.3125,-0.28125,-0.0625,-2.78125,-0.0625,0.15625,-2.0625,-0.125,0.0,-2.0625,-0.65625,0.6875,2.0,-0.4375,0.65625,0.5,-0.21875,0.28125,0.46875,0.09375
2.328125,149,-0.125,-0.125,-0.03125,-0.0625,-2.625,-0.0625,0.09375,-2.625,-0.09375,0.0,-2.5625,-0.6875,0.90625,1.90625,-0.5625,0.96875,0.53125,-0.21875,0.34375,0.46875,0.09375
2.34375,150,0.03125,0.03125,0.0625,0.0,-2.5,-0.03125,0.09375,-3.15625,-0.0625,0.0625,-3.0,-0.71875,1.15625,1.96875,-0.6875,0.96875,0.59375,-0.1875,0.28125,0.46875,0.09375
2.359375,151,0.0625,0.03125,0.1875,0.09375,-2.28125,0.0,0.09375,-3.625,0.0,0.09375,-3.375,-0.78125,1.25,1.96875,-0.78125,0.875,0.59375,-0.15625,0.25,0.40625,0.09375
2.375,152,0.0,-0.0625,0.28125,0.21875,-2.0,-0.0625,0.1875,-4.125,0.09375,0.1875,-3.78125,-0.875,1.1875,2.03125,-0.90625,1.09375,0.5,-0.125,0.21875,0.3125,0.0
2.390625,153,-0.03125,-0.09375,0.21875,0.40625,-1.6875,-0.09375,0.28125,-4.625,0.1875,0.3125,-4.1875,-1.03125,0.8125,2.03125,-0.90625,1.09375,0.1875,-0.03125,0.1875,0.25,-0.0625
2.40625,154,-0.15625,-0.03125,0.25,0.65625,-1.34375,-0.125,0.46875,-5.09375,0.25,0.5,-4.53125,-1.1875,0.15625,1.96875,-0.90625,1.0,0.21875,-0.09375,0.09375,0.125,-0.09375
2.421875,155,-0.09375,0.03125,0.09375,0.9375,-0.96875,-0.15625,0.65625,-5.53125,0.34375,0.625,-4.90625,-1.375,-0.71875,1.875,-0.84375,0.5625,0.28125,-0.125,0.0,-0.03125,-0.15625
2.4375,156,-0.125,0.125,-0.09375,1.15625,-0.59375,-0.125,0.78125,-5.875,0.40625,0.78125,-5.25,-1.5625,-1.4375,1.78125,-0.65625,0.03125,0.3125,-0.15625,-0.125,-0.15625,-0.21875
2.453125,157,-0.1875,0.0625,-0.3125,1.375,-0.21875,-0.125,0.96875,-6.21875,0.4375,0.90625,-5.53125,-1.71875,-1.28125,1.3125,-0.5,-0.28125,0.4375,-0.15625,-0.25,-0.21875,-0.28125
2.46875,158,-0.15625,0.03125,-0.3125,1.53125,0.125,-0.15625,1.09375,-6.4375,0.46875,1.03125,-5.78125,-1.84375,-0.90625,1.28125,-0.25,-0.1875,0.5,-0.1875,-0.375,-0.28125,-0.40625
2.484375,159,-0.09375,0.03125,-0.1875,1.75,0.40625,-0.03125,1.25,-6.5,0.4375,1.09375,-5.90625,-2.0625,-0.5625,1.40625,-0.25,-0.03125,0.53125,-0.21875,-0.59375,-0.34375,-0.59375
2.5,160,-0.0625,0.0625,0.0,1.71875,0.46875,0.0625,1.3125,-6.3125,0.28125,1.0,-5.84375,-2.15625,-0.5625,1.3125,-0.375,-0.34375,0.5625,-0.21875,-0.75,-0.40625,-0.8125
2.515625,161,-0.375,-0.03125,0.0,1.1875,0.5,0.09375,0.8125,-5.9375,0.15625,0.625,-5.6875,-1.78125,-0.9375,1.46875,-0.34375,-0.71875,0.5625,-0.25,-0.71875,-0.375,-0.75
2.53125,162,-0.3125,-0.21875,0.125,0.15625,0.3125,0.09375,-0.15625,-5.25,0.03125,0.0625,-5.21875,-0.90625,-0.78125,1.6875,-0.25,-0.71875,0.53125,-0.28125,-0.625,-0.3125,-0.59375
2.546875,163,-0.40625,-0.5625,0.21875,-1.15625,-0.46875,-0.09375,-1.3125,-3.8125,-0.03125,-0.65625,-3.9375,0.34375,-0.25,2.03125,-0.1875,-0.53125,0.5,-0.3125,-0.5,-0.1875,-0.5
2.5625,164,-0.5625,-0.96875,0.28125,-2.53125,-1.3125,-0.3125,-2.625,-2.03125,0.0625,-1.375,-2.3125,1.84375,0.0625,2.15625,-0.3125,-0.5625,0.5625,-0.34375,-0.34375,-0.03125,-0.4375
2.578125,165,-0.875,-0.59375,0.5,-3.78125,-0.5625,-0.40625,-3.875,-1.21875,0.09375,-2.09375,-1.8125,3.0,-0.0625,1.90625,-0.5,-0.6875,0.71875,-0.4375,-0.28125,0.125,-0.34375
2.59375,166,-0.71875,-0.34375,0.71875,-4.1875,-0.21875,-0.625,-4.25,-0.5,0.28125,-2.15625,-1.1875,3.59375,-0.3125,1.53125,-0.40625,-0.75,0.8125,-0.46875,-0.28125,0.34375,-0.375
2.609375,167,-0.28125,-0.46875,0.46875,-3.75,0.15625,-0.53125,-3.875,0.0,0.25,-1.90625,-0.625,3.3125,-0.40625,0.96875,-0.28125,-0.625,1.03125,-0.53125,-0.28125,0.625,-0.4375
2.625,168,-0.0625,-0.40625,0.46875,-2.5625,0.375,-0.40625,-2.625,0.3125,0.15625,-1.3125,-0.125,2.3125,-0.0625,0.53125,-0.09375,-0.28125,1.28125,-0.53125,-0.34375,1.0,-0.625
2.640625,169,0.03125,0.1875,0.28125,-0.9375,0.59375,-0.1875,-1.0,0.53125,-0.03125,-0.5,0.375,0.875,0.4375,0.3125,0.0,0.0,1.5,-0.5625,-0.21875,1.4375,-0.6875
2.65625,170,0.40625,0.71875,0.21875,0.46875,0.84375,-0.0625,0.34375,0.8125,-0.125,0.28125,1.4375,-0.03125,0.8125,0.34375,0.0,0.03125,1.65625,-0.59375,-0.25,1.84375,-0.71875
2.671875,171,0.59375,0.59375,0.28125,0.25,1.0,-0.15625,0.1875,0.84375,-0.1875,-0.34375,2.0,0.1875,1.1875,0.375,-0.125,-0.15625,1.90625,-0.625,-0.25,2.28125,-0.625
2.6875,172,0.15625,-0.28125,0.4375,-0.1875,0.90625,-0.28125,-0.09375,1.09375,-0.15625,0.28125,1.53125,0.28125,1.3125,0.34375,-0.28125,-0.28125,2.03125,-0.65625,-0.15625,2.78125,-0.53125
2.703125,173,-0.40625,-1.0625,0.25,-0.40625,1.1875,-0.21875,-0.5,1.15625,-0.125,-0.375,1.25,0.5625,1.03125,0.21875,-0.34375,-0.625,2.28125,-0.65625,-0.3125,3.3125,-0.625
2.71875,174,-0.34375,-1.8125,-0.4375,-0.8125,1.40625,-0.21875,-0.96875,1.21875,-0.125,-0.75,1.125,0.90625,0.625,-0.1875,-0.25,-0.75,2.65625,-0.65625,-0.40625,4.0,-0.84375
2.734375,175,-0.40625,0.4375,-1.0625,-0.78125,1.15625,-0.15625,-0.9375,1.21875,-0.09375,-0.8125,1.28125,0.875,0.34375,-0.84375,-0.03125,-0.4375,3.03125,-0.5625,-0.0625,4.6875,-1.28125
2.75,176,-0.28125,2.53125,-0.9375,-0.5,1.03125,-0.09375,-0.5625,1.1875,-0.03125,-0.34375,1.28125,0.625,0.3125,-1.46875,0.125,0.25,3.4375,-0.4375,0.40625,5.40625,-1.96875
2.765625,177,-0.03125,1.6875,-0.84375,-0.28125,1.21875,-0.125,-0.28125,1.125,0.03125,-0.0625,1.125,0.46875,0.8125,-2.53125,0.34375,0.96875,3.53125,-0.28125,0.40625,6.03125,-2.84375
2.78125,178,-0.71875,0.0625,0.0625,-0.28125,1.25,-0.0625,-0.28125,1.0625,0.0625,-0.09375,1.03125,0.46875,0.78125,-4.09375,0.375,1.40625,3.375,-0.09375,-0.21875,6.40625,-3.8125
2.796875,179,-0.84375,-0.25,1.25,-0.34375,1.21875,-0.0625,-0.34375,1.0625,0.0625,-0.21875,0.9375,0.46875,0.125,-4.75,0.34375,2.09375,3.1875,-0.09375,-0.96875,6.375,-4.53125
2.8125,180,-0.34375,0.03125,1.3125,-0.09375,1.15625,-0.0625,-0.15625,1.0,0.03125,-0.09375,0.875,0.28125,0.5,-3.71875,0.46875,2.1875,2.5625,-0.1875,-1.15625,6.46875,-4.78125
2.828125,181,0.28125,0.125,0.65625,0.0,1.03125,-0.03125,0.0,1.0,0.03125,0.03125,0.9375,0.21875,1.09375,-2.9375,0.65625,2.125,2.5625,-0.53125,-1.21875,5.5,-4.125
2.84375,182,0.625,-0.15625,0.375,-0.0625,1.03125,0.0,-0.03125,1.0,0.09375,0.0,0.90625,0.25,1.0625,-2.59375,0.96875,1.375,2.15625,-0.59375,0.96875,2.6875,-2.34375
2.859375,183,0.84375,-0.28125,0.53125,-0.03125,1.0,0.0,-0.03125,1.0,0.09375,0.0,0.90625,0.25,0.3125,-2.71875,1.34375,1.3125,2.28125,-0.5625,0.40625,-0.5,-0.46875
2.875,184,0.5625,-0.375,0.46875,0.0625,0.96875,0.0,0.03125,1.0,0.09375,0.0625,0.875,0.1875,-0.6875,-3.6875,1.21875,1.4375,2.0625,-0.53125,-1.09375,-1.59375,0.8125
2.890625,185,0.125,-0.46875,0.25,0.09375,0.9375,-0.03125,0.0625,1.0,0.09375,0.09375,0.875,0.15625,-1.09375,-4.21875,1.125,0.4375,1.21875,-0.34375,-1.8125,-1.34375,1.59375
2.90625,186,0.0625,-0.53125,0.28125,0.09375,0.96875,0.0,0.09375,1.0,0.0625,0.25,0.8125,0.125,-1.0,-3.65625,1.09375,-0.71875,0.28125,0.1875,-1.65625,-1.0625,1.9375
2.921875,187,0.28125,-0.4375,0.40625,0.25,0.96875,0.0,0.21875,0.96875,0.0625,0.3125,0.75,0.0,-0.71875,-3.21875,1.0,-1.1875,-0.5625,0.65625,-0.84375,-1.09375,2.15625
2.9375,188,0.4375,0.0,0.28125,0.3125,0.9375,0.0,0.25,0.96875,0.0625,0.34375,0.71875,-0.0625,-0.25,-2.875,0.9375,-1.25,-1.28125,0.96875,0.0,-1.71875,2.21875
2.953125,189,0.46875,0.3125,0.0625,0.3125,0.96875,0.03125,0.28125,0.9375,0.0625,0.28125,0.6875,-0.03125,0.0625,-2.625,1.0,-0.8125,-1.84375,1.0625,0.53125,-2.5625,2.125
2.96875,190,0.53125,0.1875,0.125,0.3125,0.96875,0.0625,0.28125,0.9375,0.0625,0.28125,0.65625,-0.03125,0.21875,-2.375,1.0,-0.46875,-2.40625,1.28125,0.65625,-3.40625,1.9375
2.984375,191,0.53125,-0.25,0.3125,0.28125,0.96875,0.0625,0.25,0.9375,0.0625,0.25,0.65625,-0.03125,0.3125,-2.125,1.03125,-0.40625,-2.96875,1.53125,0.59375,-4.0,1.78125
3.0,192,0.53125,-0.46875,0.4375,0.1875,0.96875,0.0625,0.1875,0.9375,0.09375,0.15625,0.59375,0.03125,0.34375,-1.9375,1.03125,-0.59375,-3.5,1.78125,0.59375,-4.40625,1.71875
3.015625,193,0.5,-0.53125,0.46875,0.09375,1.0,0.09375,0.09375,0.9375,0.125,0.125,0.53125,0.09375,0.28125,-1.71875,0.9375,-0.65625,-4.0,1.875,0.8125,-4.59375,1.75
3.03125,194,0.28125,-0.40625,0.375,0.09375,1.0,0.09375,0.09375,0.90625,0.15625,0.1875,0.46875,0.09375,0.0,-1.40625,0.84375,-0.1875,-4.4375,1.875,1.0625,-4.8125,1.75
3.046875,195,0.03125,-0.15625,0.21875,0.03125,1.0,0.0625,0.0625,0.875,0.1875,0.15625,0.46875,0.09375,-0.34375,-1.09375,0.75,0.5,-4.75,1.8125,1.15625,-5.125,1.71875
3.0625,196,-0.15625,-0.125,0.15625,0.03125,1.03125,0.09375,0.0625,0.90625,0.15625,0.1875,0.5,0.125,-0.75,-0.71875,0.65625,0.90625,-5.0625,1.875,1.15625,-5.34375,1.6875
3.078125,197,-0.15625,-0.125,0.03125,0.03125,1.03125,0.09375,0.0625,0.90625,0.1875,0.15625,0.46875,0.125,-1.15625,-0.53125,0.625,1.0625,-5.3125,1.90625,1.1875,-5.5,1.6875
3.09375,198,-0.125,-0.03125,0.125,0.0,1.0,0.125,0.03125,0.9375,0.1875,0.15625,0.53125,0.15625,-1.5,-0.375,0.5625,0.9375,-5.5625,2.0,1.34375,-5.625,1.625
3.109375,199,-0.03125,0.0,0.125,0.0,1.03125,0.125,0.0625,0.96875,0.21875,0.15625,0.5,0.15625,-1.6875,-0.1875,0.46875,0.71875,-5.75,2.0625,1.5,-5.78125,1.53125
3.125,200,-0.125,0.03125,-0.0625,0.0,1.03125,0.125,0.0625,1.0,0.25,0.25,0.53125,0.15625,-1.6875,0.03125,0.375,0.3125,-5.84375,2.0,1.4375,-6.03125,1.5
3.140625,201,-0.21875,-0.09375,-0.3125,-0.0625,1.0625,0.15625,0.0,1.03125,0.28125,0.21875,0.59375,0.25,-1.375,0.125,0.3125,-0.09375,-5.78125,1.78125,1.1875,-6.03125,1.5625
3.15625,202,-0.25,-0.09375,-0.53125,0.0,1.125,0.15625,0.0625,1.0625,0.28125,0.34375,0.6875,0.21875,-0.65625,0.21875,0.09375,-0.5,-5.46875,1.4375,0.84375,-5.8125,1.59375
3.171875,203,-0.40625,-0.15625,-0.84375,-0.0625,1.15625,0.1875,0.0,1.125,0.3125,0.1875,0.8125,0.3125,0.3125,0.375,-0.125,-0.5,-4.875,1.09375,0.53125,-5.3125,1.40625
3.1875,204,-0.53125,-0.25,-1.15625,-0.0625,1.1875,0.1875,-0.03125,1.1875,0.34375,0.25,0.84375,0.34375,0.84375,0.28125,-0.3125,-0.6875,-4.09375,0.8125,-0.0625,-4.46875,1.3125
3.203125,205,-0.5,-0.28125,-1.21875,-0.03125,1.25,0.21875,0.0,1.28125,0.34375,0.25,0.875,0.34375,0.78125,0.125,-0.375,-0.96875,-3.25,0.625,-0.5625,-3.40625,1.34375
3.21875,206,-0.5,-0.5,-1.21875,-0.03125,1.34375,0.21875,0.03125,1.34375,0.34375,0.25,1.0,0.375,-0.65625,0.0,0.0625,-0.90625,-2.34375,0.4375,-0.4375,-2.25,1.375
3.234375,207,-0.46875,-0.6875,-1.125,0.0625,1.375,0.21875,0.09375,1.40625,0.34375,0.25,1.125,0.34375,-1.78125,0.0,0.28125,-0.59375,-1.28125,0.21875,-0.0625,-1.34375,1.09375
3.25,208,-0.46875,-0.75,-1.03125,0.15625,1.40625,0.21875,0.1875,1.4375,0.34375,0.25,1.21875,0.28125,-1.90625,0.125,0.25,-0.46875,-0.28125,-0.03125,-0.75,0.5,-0.3125
3.265625,209,-0.46875,-0.46875,-1.0625,0.25,1.46875,0.25,0.25,1.5,0.3125,0.3125,1.375,0.28125,-1.6875,0.6875,0.125,-0.625,0.90625,-0.125,-2.59375,3.0,-1.8125
3.28125,210,-0.46875,0.0,-1.0625,0.3125,1.4375,0.25,0.3125,1.5625,0.34375,0.375,1.5625,0.25,-0.71875,0.65625,-0.09375,-0.5625,1.84375,-0.40625,-1.0625,4.375,-1.125
3.296875,211,-0.03125,0.4375,-0.71875,0.375,1.46875,0.25,0.34375,1.5625,0.34375,0.40625,1.71875,0.25,1.4375,-0.28125,-0.5,-0.59375,1.0625,-0.90625,0.5,5.15625,-1.0
3.3125,212,0.59375,0.78125,-0.59375,0.53125,1.375,0.28125,0.53125,1.5625,0.34375,0.53125,1.96875,0.1875,2.96875,1.6875,-0.71875,-0.5625,1.4375,-0.53125,-0.125,6.3125,-1.46875
3.328125,213,0.625,0.03125,-0.40625,0.75,1.25,0.34375,0.71875,1.59375,0.375,0.75,2.21875,0.0625,2.84375,0.15625,-0.96875,-0.59375,2.46875,-0.25,0.1875,4.375,-0.4375
3.34375,214,0.65625,-0.4375,0.1875,0.9375,1.0,0.375,0.90625,1.6875,0.375,0.9375,2.4375,-0.09375,0.25,-0.09375,-0.03125,-1.15625,2.8125,-0.4375,0.21875,2.8125,-0.03125
3.359375,215,0.15625,-0.1875,0.46875,0.875,0.53125,0.46875,1.0625,1.90625,0.40625,1.15625,2.78125,-0.21875,0.875,0.34375,0.625,-2.21875,2.6875,-0.125,0.375,0.34375,0.09375
3.375,216,-0.25,-0.25,0.40625,1.0,-0.125,0.53125,1.21875,2.1875,0.375,1.34375,3.03125,-0.34375,5.4375,0.53125,0.84375,-1.59375,2.53125,-0.0625,0.40625,0.28125,0.15625
3.390625,217,-0.0625,0.0625,0.1875,0.875,-1.15625,0.625,1.3125,2.6875,0.40625,1.46875,3.5,-0.34375,3.4375,0.78125,0.96875,0.9375,2.46875,-0.375,0.0625,0.03125,0.0625
3.40625,218,-0.125,-0.15625,-0.15625,0.78125,-2.09375,0.59375,1.15625,3.34375,0.40625,1.46875,3.9375,-0.03125,3.15625,1.28125,-0.96875,1.84375,2.1875,-0.5,-0.09375,0.0,0.0
3.421875,219,0.40625,-0.15625,-0.09375,0.40625,-2.8125,0.53125,0.875,3.90625,0.375,0.84375,4.1875,0.28125,-0.0625,1.09375,-0.78125,1.4375,1.6875,-0.4375,0.0,0.0625,0.03125
3.4375,220,0.78125,0.6875,0.4375,0.15625,-3.25,0.5,0.65625,4.1875,0.34375,0.71875,4.09375,0.375,-1.71875,0.875,-0.40625,0.5625,1.21875,-0.40625,0.03125,0.125,0.125
3.453125,221,0.75,0.5625,0.5625,-0.25,-3.34375,0.46875,0.25,3.84375,0.28125,0.53125,3.3125,0.625,-2.28125,1.21875,-0.625,-0.46875,0.75,-0.34375,0.09375,0.09375,0.15625
3.46875,222,0.5,0.46875,0.59375,-0.3125,-3.4375,0.4375,0.09375,3.25,0.15625,0.5,2.75,0.5625,-1.875,1.34375,-0.625,-1.5625,0.375,-0.09375,0.0625,0.09375,0.1875
3.484375,223,0.21875,1.09375,0.4375,-0.28125,-3.5625,0.34375,0.09375,2.5625,0.09375,0.09375,2.0625,0.40625,-1.1875,1.46875,-0.625,-2.0625,0.15625,-0.09375,0.03125,0.03125,0.125
3.5,224,0.0625,1.5625,0.15625,-0.125,-3.65625,0.25,0.1875,1.84375,0.0625,0.15625,1.3125,0.09375,-0.90625,1.53125,-0.625,-1.75,0.125,-0.09375,0.0,0.09375,0.03125
3.515625,225,0.125,1.4375,-0.15625,-0.03125,-3.65625,0.15625,0.28125,1.09375,0.0625,0.25,0.625,-0.125,-0.5625,1.6875,-0.5625,-0.375,0.375,-0.1875,-0.03125,0.15625,-0.03125
3.53125,226,0.0,0.75,-0.59375,0.03125,-3.625,0.09375,0.3125,0.40625,0.0625,0.25,-0.0625,-0.28125,-0.15625,1.90625,-0.21875,0.6875,0.40625,-0.21875,-0.125,0.1875,-0.0625
3.546875,227,0.03125,0.125,-0.5625,0.0625,-3.5,0.0625,0.3125,-0.40625,0.09375,0.25,-0.71875,-0.375,0.0625,2.09375,0.03125,-0.1875,0.15625,-0.15625,-0.125,0.1875,-0.0625
3.5625,228,-0.125,-0.125,-0.375,0.09375,-3.3125,0.0625,0.28125,-1.125,0.125,0.28125,-1.34375,-0.46875,0.1875,2.03125,-0.03125,-1.59375,0.0625,-0.125,-0.03125,0.15625,0.0
3.578125,229,-0.21875,-0.28125,-0.28125,0.15625,-3.09375,0.0,0.25,-1.84375,0.125,0.28125,-1.9375,-0.59375,0.375,1.96875,-0.34375,-1.4375,0.09375,-0.1875,-0.0625,0.15625,0.03125
3.59375,230,-0.3125,-0.09375,-0.25,0.21875,-2.84375,0.0,0.25,-2.59375,0.15625,0.3125,-2.53125,-0.6875,0.75,2.21875,-0.53125,-1.03125,0.0,-0.125,-0.125,0.09375,-0.09375
3.609375,231,-0.1875,-0.03125,-0.34375,0.3125,-2.625,0.0,0.28125,-3.15625,0.21875,0.34375,-3.03125,-0.75,0.90625,2.21875,-0.65625,-0.5,0.03125,-0.09375,-0.21875,0.0625,-0.1875
3.625,232,-0.03125,0.0,-0.21875,0.375,-2.4375,0.0,0.25,-3.6875,0.28125,0.40625,-3.4375,-0.8125,0.71875,2.28125,-0.6875,-0.1875,0.09375,-0.125,-0.28125,0.0,-0.25
