accelZ,accelY,accelZ
9.675289999999999724e-01,9.399399999999999422e-02,1.086430000000000035e-01
9.667970000000000175e-01,9.960900000000000309e-02,1.088869999999999977e-01
9.677729999999999944e-01,9.765600000000000669e-02,1.079100000000000059e-01
9.697270000000000056e-01,9.960900000000000309e-02,1.081540000000000001e-01
9.687500000000000000e-01,9.643599999999999395e-02,1.071779999999999955e-01
9.689940000000000220e-01,9.814499999999999613e-02,1.069340000000000013e-01
9.655759999999999899e-01,9.570299999999999641e-02,1.154789999999999983e-01
9.675289999999999724e-01,9.790000000000000091e-02,1.149899999999999950e-01
9.672849999999999504e-01,1.015619999999999995e-01,1.164550000000000030e-01
9.675289999999999724e-01,1.005859999999999949e-01,1.154789999999999983e-01
9.650879999999999459e-01,9.716800000000000437e-02,1.145020000000000066e-01
9.682619999999999560e-01,9.643599999999999395e-02,1.140140000000000042e-01
9.677729999999999944e-01,9.863299999999999845e-02,1.145020000000000066e-01
9.646000000000000130e-01,9.741199999999999859e-02,1.159670000000000006e-01
9.660640000000000338e-01,9.545900000000000218e-02,1.179199999999999970e-01
9.672849999999999504e-01,9.741199999999999859e-02,1.162109999999999949e-01
9.663089999999999735e-01,9.838900000000000423e-02,1.152340000000000031e-01
9.655759999999999899e-01,9.741199999999999859e-02,1.154789999999999983e-01
9.680180000000000451e-01,9.741199999999999859e-02,1.176760000000000028e-01
9.672849999999999504e-01,9.668000000000000205e-02,1.159670000000000006e-01
9.631349999999999634e-01,9.472700000000000564e-02,1.232909999999999978e-01
9.650879999999999459e-01,1.025390000000000051e-01,1.237790000000000001e-01
9.650879999999999459e-01,9.790000000000000091e-02,1.279299999999999882e-01
9.670410000000000394e-01,9.716800000000000437e-02,1.208499999999999991e-01
9.653319999999999679e-01,9.741199999999999859e-02,1.242680000000000035e-01
9.650879999999999459e-01,9.790000000000000091e-02,1.218260000000000037e-01
9.655759999999999899e-01,9.692399999999999627e-02,1.235350000000000059e-01
9.660640000000000338e-01,9.936499999999999500e-02,1.232909999999999978e-01
9.658200000000000118e-01,9.692399999999999627e-02,1.242680000000000035e-01
9.641110000000000513e-01,9.716800000000000437e-02,1.213380000000000014e-01
9.670410000000000394e-01,9.936499999999999500e-02,1.232909999999999978e-01
9.655759999999999899e-01,9.863299999999999845e-02,1.215819999999999956e-01
9.680180000000000451e-01,9.838900000000000423e-02,1.228029999999999955e-01
9.665529999999999955e-01,9.912100000000000077e-02,1.196289999999999992e-01
9.660640000000000338e-01,9.716800000000000437e-02,1.264649999999999941e-01
9.648440000000000349e-01,9.960900000000000309e-02,1.274409999999999987e-01
9.633789999999999853e-01,9.863299999999999845e-02,1.318360000000000087e-01
9.631349999999999634e-01,9.887700000000000655e-02,1.269530000000000103e-01
9.650879999999999459e-01,9.765600000000000669e-02,1.308590000000000031e-01
9.660640000000000338e-01,9.814499999999999613e-02,1.306150000000000089e-01
9.667970000000000175e-01,9.960900000000000309e-02,1.279299999999999882e-01
9.631349999999999634e-01,9.814499999999999613e-02,1.279299999999999882e-01
9.641110000000000513e-01,9.863299999999999845e-02,1.279299999999999882e-01
9.665529999999999955e-01,9.912100000000000077e-02,1.306150000000000089e-01
9.619140000000000468e-01,9.887700000000000655e-02,1.335449999999999970e-01
9.646000000000000130e-01,1.071779999999999955e-01,1.420899999999999941e-01
9.807129999999999459e-01,1.450200000000000100e-01,1.320800000000000030e-01
9.577639999999999487e-01,3.833000000000000296e-02,1.210939999999999933e-01
9.553220000000000045e-01,9.912100000000000077e-02,1.618650000000000089e-01
9.477539999999999853e-01,8.715799999999999936e-02,1.362299999999999900e-01
9.699710000000000276e-01,1.076659999999999978e-01,1.108399999999999941e-01
9.746089999999999476e-01,9.716800000000000437e-02,1.467289999999999983e-01
9.658200000000000118e-01,1.013180000000000053e-01,1.445309999999999928e-01
9.584960000000000147e-01,1.320800000000000030e-01,1.516109999999999958e-01
9.702150000000000496e-01,8.862299999999999345e-02,1.403810000000000058e-01
9.479980000000000073e-01,8.447300000000000642e-02,1.188960000000000017e-01
9.748539999999999983e-01,1.096189999999999942e-01,1.120609999999999939e-01
9.570309999999999651e-01,9.008800000000000141e-02,1.201170000000000015e-01
9.758299999999999752e-01,9.179700000000000359e-02,1.569820000000000104e-01
9.670410000000000394e-01,1.240229999999999944e-01,1.291499999999999870e-01
9.565430000000000321e-01,1.147460000000000008e-01,1.157230000000000064e-01
9.609379999999999589e-01,9.668000000000000205e-02,1.108399999999999941e-01
9.763180000000000192e-01,9.643599999999999395e-02,1.589359999999999939e-01
9.594730000000000203e-01,1.083979999999999944e-01,1.250000000000000000e-01
9.599609999999999532e-01,1.091310000000000058e-01,1.298829999999999985e-01
9.699710000000000276e-01,9.228500000000000592e-02,1.369630000000000014e-01
9.667970000000000175e-01,1.286619999999999986e-01,1.396479999999999944e-01
9.533690000000000220e-01,1.086430000000000035e-01,1.311039999999999983e-01
9.692380000000000440e-01,9.448199999999999654e-02,1.240229999999999944e-01
9.711910000000000265e-01,1.220699999999999980e-01,1.359859999999999958e-01
9.587400000000000366e-01,9.765600000000000669e-02,1.193850000000000050e-01
9.655759999999999899e-01,9.838900000000000423e-02,1.164550000000000030e-01
9.704589999999999606e-01,1.118159999999999987e-01,1.159670000000000006e-01
9.663089999999999735e-01,1.137699999999999961e-01,1.215819999999999956e-01
9.663089999999999735e-01,1.086430000000000035e-01,1.157230000000000064e-01
9.667970000000000175e-01,9.790000000000000091e-02,1.015619999999999995e-01
9.624019999999999797e-01,9.985399999999999832e-02,1.086430000000000035e-01
9.711910000000000265e-01,1.186519999999999936e-01,1.184079999999999994e-01
9.682619999999999560e-01,9.668000000000000205e-02,1.088869999999999977e-01
9.609379999999999589e-01,1.064449999999999980e-01,1.030269999999999936e-01
9.641110000000000513e-01,1.015619999999999995e-01,1.025390000000000051e-01
9.714359999999999662e-01,1.020510000000000028e-01,1.074220000000000036e-01
9.619140000000000468e-01,1.032710000000000017e-01,1.044920000000000015e-01
9.660640000000000338e-01,1.098630000000000023e-01,1.103520000000000056e-01
9.687500000000000000e-01,1.042479999999999934e-01,1.174319999999999947e-01
9.650879999999999459e-01,1.137699999999999961e-01,1.120609999999999939e-01
9.611819999999999808e-01,1.113279999999999964e-01,1.164550000000000030e-01
9.702150000000000496e-01,1.076659999999999978e-01,1.206050000000000039e-01
9.650879999999999459e-01,1.193850000000000050e-01,1.086430000000000035e-01
9.616700000000000248e-01,1.069340000000000013e-01,1.225590000000000013e-01
9.650879999999999459e-01,1.054689999999999933e-01,1.279299999999999882e-01
9.599609999999999532e-01,1.127930000000000044e-01,1.206050000000000039e-01
9.616700000000000248e-01,1.164550000000000030e-01,1.279299999999999882e-01
9.660640000000000338e-01,1.206050000000000039e-01,1.311039999999999983e-01
9.619140000000000468e-01,1.179199999999999970e-01,1.201170000000000015e-01
9.682619999999999560e-01,1.018069999999999947e-01,1.162109999999999949e-01
9.675289999999999724e-01,1.164550000000000030e-01,1.179199999999999970e-01
9.672849999999999504e-01,1.118159999999999987e-01,1.230470000000000036e-01
9.692380000000000440e-01,1.052249999999999991e-01,1.254879999999999884e-01
9.624019999999999797e-01,1.184079999999999994e-01,1.232909999999999978e-01
9.665529999999999955e-01,1.147460000000000008e-01,1.169430000000000053e-01
9.660640000000000338e-01,1.166989999999999972e-01,1.232909999999999978e-01
9.641110000000000513e-01,1.123050000000000020e-01,1.149899999999999950e-01
9.626460000000000017e-01,1.179199999999999970e-01,1.181640000000000051e-01
9.616700000000000248e-01,1.105959999999999999e-01,1.303709999999999869e-01
9.628910000000000524e-01,1.218260000000000037e-01,1.254879999999999884e-01
9.711910000000000265e-01,1.081540000000000001e-01,1.235350000000000059e-01
9.609379999999999589e-01,1.191409999999999969e-01,1.271970000000000045e-01
9.633789999999999853e-01,1.154789999999999983e-01,1.210939999999999933e-01
9.665529999999999955e-01,1.176760000000000028e-01,1.306150000000000089e-01
9.631349999999999634e-01,1.225590000000000013e-01,1.301269999999999927e-01
9.672849999999999504e-01,1.091310000000000058e-01,1.208499999999999991e-01
9.575200000000000378e-01,1.130369999999999986e-01,1.267089999999999883e-01
9.641110000000000513e-01,1.218260000000000037e-01,1.264649999999999941e-01
9.675289999999999724e-01,1.132810000000000067e-01,1.264649999999999941e-01
9.641110000000000513e-01,1.169430000000000053e-01,1.276859999999999939e-01
9.699710000000000276e-01,1.164550000000000030e-01,1.259770000000000056e-01
9.577639999999999487e-01,1.159670000000000006e-01,1.247560000000000058e-01
9.633789999999999853e-01,1.066890000000000061e-01,1.101069999999999965e-01
9.672849999999999504e-01,1.093750000000000000e-01,1.245119999999999977e-01
9.624019999999999797e-01,1.223140000000000061e-01,1.252439999999999942e-01
9.628910000000000524e-01,1.127930000000000044e-01,1.308590000000000031e-01
9.636230000000000073e-01,1.215819999999999956e-01,1.311039999999999983e-01
9.665529999999999955e-01,1.166989999999999972e-01,1.279299999999999882e-01
9.577639999999999487e-01,1.123050000000000020e-01,1.291499999999999870e-01
9.670410000000000394e-01,1.145020000000000066e-01,1.291499999999999870e-01
9.631349999999999634e-01,1.118159999999999987e-01,1.296390000000000042e-01
9.606930000000000192e-01,1.174319999999999947e-01,1.376950000000000118e-01
9.660640000000000338e-01,1.345210000000000017e-01,1.440430000000000044e-01
9.621579999999999577e-01,1.196289999999999992e-01,1.450200000000000100e-01
9.602049999999999752e-01,1.062010000000000037e-01,1.257320000000000104e-01
9.665529999999999955e-01,1.123050000000000020e-01,1.328120000000000134e-01
9.614260000000000028e-01,1.145020000000000066e-01,1.330570000000000086e-01
9.614260000000000028e-01,1.169430000000000053e-01,1.311039999999999983e-01
9.660640000000000338e-01,1.337889999999999913e-01,1.499020000000000075e-01
9.538569999999999549e-01,1.293950000000000100e-01,1.516109999999999958e-01
9.619140000000000468e-01,1.091310000000000058e-01,1.293950000000000100e-01
9.638670000000000293e-01,1.108399999999999941e-01,1.303709999999999869e-01
9.602049999999999752e-01,1.203609999999999958e-01,1.469729999999999925e-01
9.609379999999999589e-01,1.362299999999999900e-01,1.552729999999999944e-01
9.677729999999999944e-01,1.091310000000000058e-01,1.381840000000000013e-01
9.538569999999999549e-01,1.245119999999999977e-01,1.389160000000000117e-01
9.685059999999999780e-01,1.230470000000000036e-01,1.318360000000000087e-01
9.541020000000000056e-01,1.132810000000000067e-01,1.384279999999999955e-01
9.626460000000000017e-01,1.193850000000000050e-01,1.408689999999999942e-01
9.648440000000000349e-01,1.298829999999999985e-01,1.450200000000000100e-01
9.626460000000000017e-01,1.262209999999999999e-01,1.462400000000000089e-01
9.572749999999999870e-01,1.120609999999999939e-01,1.313479999999999925e-01
9.633789999999999853e-01,1.066890000000000061e-01,1.254879999999999884e-01
9.614260000000000028e-01,1.137699999999999961e-01,1.313479999999999925e-01
9.633789999999999853e-01,1.342770000000000075e-01,1.518549999999999900e-01
9.597170000000000423e-01,1.125489999999999963e-01,1.357420000000000015e-01
9.606930000000000192e-01,1.188960000000000017e-01,1.328120000000000134e-01
9.680180000000000451e-01,1.201170000000000015e-01,1.318360000000000087e-01
9.616700000000000248e-01,1.193850000000000050e-01,1.330570000000000086e-01
9.589839999999999476e-01,1.132810000000000067e-01,1.325679999999999914e-01
9.641110000000000513e-01,1.235350000000000059e-01,1.391600000000000059e-01
9.636230000000000073e-01,1.169430000000000053e-01,1.386719999999999897e-01
9.575200000000000378e-01,1.250000000000000000e-01,1.430659999999999987e-01
9.592289999999999983e-01,1.135250000000000009e-01,1.340330000000000132e-01
9.597170000000000423e-01,1.179199999999999970e-01,1.379390000000000061e-01
9.624019999999999797e-01,1.296390000000000042e-01,1.447749999999999870e-01
9.592289999999999983e-01,1.206050000000000039e-01,1.428220000000000045e-01
9.592289999999999983e-01,1.166989999999999972e-01,1.381840000000000013e-01
9.663089999999999735e-01,1.245119999999999977e-01,1.430659999999999987e-01
9.594730000000000203e-01,1.284180000000000044e-01,1.472169999999999868e-01
9.519039999999999724e-01,1.196289999999999992e-01,1.545410000000000117e-01
9.699710000000000276e-01,1.301269999999999927e-01,1.481929999999999914e-01
9.660640000000000338e-01,1.362299999999999900e-01,1.516109999999999958e-01
9.501950000000000118e-01,1.118159999999999987e-01,1.442869999999999986e-01
9.443359999999999532e-01,9.716800000000000437e-02,1.130369999999999986e-01
9.555660000000000265e-01,5.175799999999999845e-02,8.422899999999999832e-02
9.475099999999999634e-01,1.188960000000000017e-01,3.393600000000000089e-02
1.019775000000000098e+00,1.938479999999999925e-01,3.418000000000000205e-02
9.794920000000000293e-01,7.299799999999999345e-02,-2.392599999999999935e-02
9.396970000000000045e-01,4.540999999999999898e-02,-9.448199999999999654e-02
9.790039999999999853e-01,8.788999999999999937e-03,-1.623539999999999983e-01
9.479980000000000073e-01,-5.322299999999999948e-02,-2.556149999999999811e-01
8.876950000000000118e-01,-1.008300000000000030e-01,-3.344730000000000203e-01
8.725589999999999735e-01,-1.740720000000000045e-01,-4.125980000000000203e-01
9.816890000000000338e-01,-2.321779999999999955e-01,-6.081539999999999724e-01
9.335940000000000349e-01,-4.589840000000000031e-01,-7.180180000000000451e-01
6.899410000000000265e-01,-8.645019999999999927e-01,-8.991700000000000248e-01
8.261720000000000175e-01,-6.159670000000000423e-01,-7.998049999999999882e-01
6.374509999999999899e-01,-4.177250000000000130e-01,-5.798339999999999606e-01
5.056150000000000366e-01,-2.375490000000000101e-01,-4.233399999999999941e-01
3.774410000000000265e-01,-2.131349999999999911e-01,-4.306639999999999913e-01
5.019529999999999825e-01,-2.548830000000000262e-01,-4.624019999999999797e-01
6.799319999999999808e-01,-2.797850000000000059e-01,-4.726560000000000206e-01
7.971190000000000220e-01,-2.033689999999999942e-01,-4.345700000000000118e-01
9.157710000000000017e-01,-1.142579999999999985e-01,-4.187009999999999899e-01
8.754880000000000440e-01,-1.293950000000000100e-01,-3.999019999999999797e-01
9.035640000000000338e-01,-7.006800000000000528e-02,-3.745120000000000116e-01
9.033200000000000118e-01,-3.247099999999999986e-02,-3.554689999999999794e-01
8.974609999999999532e-01,-1.879899999999999974e-02,-3.376460000000000017e-01
8.762210000000000276e-01,-1.049800000000000039e-02,-2.941889999999999783e-01
9.294430000000000192e-01,-5.370999999999999906e-03,-2.509770000000000056e-01
9.638670000000000293e-01,7.568000000000000074e-03,-2.280270000000000075e-01
9.665529999999999955e-01,1.635700000000000001e-02,-1.984859999999999958e-01
9.504390000000000338e-01,-1.342800000000000070e-02,-1.997069999999999956e-01
9.418950000000000378e-01,-1.879899999999999974e-02,-1.882320000000000104e-01
9.646000000000000130e-01,1.025399999999999923e-02,-1.711429999999999896e-01
9.863279999999999825e-01,5.541999999999999704e-02,-1.550290000000000001e-01
9.433589999999999476e-01,9.668000000000000205e-02,-1.989750000000000130e-01
9.470210000000000017e-01,2.832000000000000142e-02,-2.363280000000000103e-01
9.863279999999999825e-01,7.348599999999999577e-02,-2.019040000000000001e-01
9.279789999999999983e-01,1.132810000000000067e-01,-2.087400000000000089e-01
9.323730000000000073e-01,1.704100000000000059e-01,-2.146000000000000130e-01
9.748539999999999983e-01,1.079100000000000059e-01,-1.821290000000000131e-01
9.536130000000000440e-01,-1.464799999999999956e-02,-1.933590000000000031e-01
1.029541000000000039e+00,1.293950000000000100e-01,-2.502440000000000220e-01
9.157710000000000017e-01,6.958000000000000296e-02,-1.369630000000000014e-01
1.066405999999999965e+00,9.765600000000000669e-02,-2.426760000000000028e-01
9.099120000000000541e-01,1.975099999999999911e-01,-2.541499999999999870e-01
8.605960000000000276e-01,6.201199999999999768e-02,-3.732909999999999839e-01
8.591309999999999780e-01,1.152340000000000031e-01,-3.562009999999999899e-01
9.387210000000000276e-01,-1.081540000000000001e-01,-5.068359999999999532e-01
9.018549999999999622e-01,2.148399999999999962e-02,-5.917970000000000175e-01
9.123539999999999983e-01,2.749019999999999797e-01,-3.818360000000000087e-01
8.977049999999999752e-01,-4.272499999999999909e-02,-4.018550000000000177e-01
8.398440000000000349e-01,2.268070000000000086e-01,-5.107420000000000293e-01
8.955079999999999707e-01,4.467800000000000243e-02,-3.925779999999999825e-01
1.027099999999999902e+00,4.565400000000000014e-02,-3.481449999999999823e-01
1.105469000000000035e+00,1.557620000000000116e-01,-3.303220000000000045e-01
8.696289999999999853e-01,-3.808600000000000180e-02,-3.291020000000000056e-01
7.846680000000000321e-01,-5.468800000000000050e-02,-3.522950000000000248e-01
8.964839999999999476e-01,-4.614300000000000346e-02,-3.051760000000000028e-01
9.538569999999999549e-01,-1.552729999999999944e-01,-4.003909999999999969e-01
8.962400000000000366e-01,8.886700000000000155e-02,-4.079590000000000161e-01
9.516599999999999504e-01,1.533200000000000118e-01,-3.059080000000000132e-01
9.357910000000000394e-01,-6.201199999999999768e-02,-3.198239999999999972e-01
9.567870000000000541e-01,1.015619999999999995e-01,-2.792970000000000175e-01
9.667970000000000175e-01,3.247099999999999986e-02,-2.846679999999999766e-01
9.489750000000000130e-01,-1.367190000000000072e-01,-1.943360000000000087e-01
9.389650000000000496e-01,-4.711900000000000116e-02,-1.413570000000000104e-01
9.841309999999999780e-01,-2.514600000000000168e-02,-1.564939999999999942e-01
9.868160000000000265e-01,-3.955100000000000282e-02,-1.003420000000000006e-01
9.646000000000000130e-01,-4.077100000000000168e-02,-1.132810000000000067e-01
9.616700000000000248e-01,-3.515599999999999975e-02,-9.643599999999999395e-02
9.543460000000000276e-01,-4.321300000000000141e-02,-9.155299999999999550e-02
9.543460000000000276e-01,-7.080100000000000282e-02,-9.814499999999999613e-02
9.633789999999999853e-01,-5.493200000000000166e-02,-8.544899999999999718e-02
9.548339999999999606e-01,-6.127900000000000014e-02,-7.348599999999999577e-02
9.479980000000000073e-01,-8.300799999999999845e-02,-6.445299999999999641e-02
9.521479999999999944e-01,-5.615200000000000052e-02,-2.270499999999999949e-02
1.028319999999999901e+00,-2.368200000000000166e-02,-8.300799999999999845e-02
1.217529000000000083e+00,-5.224600000000000077e-02,-1.066890000000000061e-01
9.655759999999999899e-01,-1.374509999999999899e-01,-2.678220000000000045e-01
8.906250000000000000e-01,8.545000000000000512e-03,-2.585450000000000248e-01
9.106450000000000378e-01,1.020510000000000028e-01,-1.791989999999999972e-01
8.388670000000000293e-01,6.543000000000000205e-02,-2.062990000000000101e-01
8.935549999999999882e-01,2.514600000000000168e-02,-1.774900000000000089e-01
9.047849999999999504e-01,1.364750000000000130e-01,-1.740720000000000045e-01
9.458010000000000028e-01,1.118159999999999987e-01,-1.835940000000000072e-01
1.127685999999999966e+00,1.662599999999999911e-01,-2.746580000000000132e-01
1.150145999999999891e+00,-5.371100000000000180e-02,-3.039549999999999752e-01
1.066894999999999927e+00,-2.946779999999999955e-01,-3.234859999999999958e-01
9.306640000000000468e-01,6.348000000000000344e-03,-2.624509999999999899e-01
7.160640000000000338e-01,-6.689499999999999613e-02,-1.723629999999999884e-01
8.469240000000000101e-01,-6.201199999999999768e-02,-1.691890000000000061e-01
8.869629999999999459e-01,5.541999999999999704e-02,-6.762700000000000655e-02
8.698730000000000073e-01,3.320300000000000334e-02,-1.000980000000000064e-01
1.071533000000000069e+00,-4.028299999999999936e-02,-9.032999999999999363e-03
1.238525000000000098e+00,3.637699999999999961e-02,-1.513670000000000015e-01
1.094727000000000006e+00,-5.908200000000000257e-02,-2.126460000000000017e-01
9.951170000000000293e-01,-1.704100000000000059e-01,-2.648929999999999896e-01
8.520510000000000028e-01,6.152300000000000130e-02,-1.560060000000000058e-01
8.159180000000000321e-01,2.954100000000000129e-02,-1.628419999999999868e-01
9.042970000000000175e-01,8.544899999999999718e-02,-1.228029999999999955e-01
9.238279999999999825e-01,8.398400000000000309e-02,-1.079100000000000059e-01
9.467769999999999797e-01,1.062010000000000037e-01,-1.005859999999999949e-01
1.100829999999999975e+00,1.962889999999999913e-01,-1.403810000000000058e-01
1.044677999999999995e+00,-8.398400000000000309e-02,-1.887209999999999999e-01
1.113280999999999965e+00,-1.579589999999999883e-01,-1.674799999999999900e-01
9.963379999999999459e-01,-1.247560000000000058e-01,-2.124020000000000075e-01
8.549799999999999622e-01,-7.714799999999999436e-02,-1.687009999999999899e-01
9.072270000000000056e-01,-3.418000000000000205e-02,-1.914059999999999928e-01
9.523930000000000451e-01,-1.162109999999999949e-01,-2.600100000000000189e-01
9.401859999999999662e-01,-7.983400000000000218e-02,-2.141109999999999958e-01
9.052729999999999944e-01,-9.863299999999999845e-02,-2.624509999999999899e-01
9.187009999999999899e-01,-1.311039999999999983e-01,-2.961429999999999896e-01
9.196779999999999955e-01,-6.933599999999999486e-02,-3.105470000000000175e-01
8.603520000000000056e-01,-8.642600000000000282e-02,-3.222659999999999969e-01
8.789059999999999651e-01,-1.633300000000000030e-01,-3.215330000000000132e-01
1.121094000000000035e+00,6.104000000000000051e-03,-3.337399999999999811e-01
1.036621000000000015e+00,5.810499999999999693e-02,-2.407229999999999925e-01
9.765620000000000411e-01,9.008800000000000141e-02,-2.724610000000000087e-01
8.728029999999999955e-01,2.417000000000000051e-02,-3.012699999999999823e-01
9.079589999999999606e-01,1.953000000000000092e-03,-3.478999999999999870e-01
8.857420000000000293e-01,3.222699999999999870e-02,-3.078609999999999958e-01
8.518069999999999808e-01,1.074199999999999981e-02,-3.420409999999999839e-01
8.369140000000000468e-01,3.222699999999999870e-02,-4.165039999999999853e-01
8.884279999999999955e-01,2.439999999999999949e-04,-3.769529999999999825e-01
1.147704999999999975e+00,-1.831049999999999900e-01,-2.653809999999999780e-01
1.100098000000000020e+00,1.853029999999999955e-01,-2.333979999999999944e-01
9.492190000000000349e-01,1.879899999999999974e-02,-1.928709999999999869e-01
8.540039999999999853e-01,3.174000000000000172e-03,-1.914059999999999928e-01
9.047849999999999504e-01,-2.709999999999999909e-02,-2.053220000000000045e-01
9.450680000000000192e-01,-2.856399999999999911e-02,-1.967770000000000075e-01
8.444819999999999549e-01,-6.640600000000000669e-02,-2.236329999999999985e-01
8.630370000000000541e-01,-1.157230000000000064e-01,-2.514649999999999941e-01
9.445799999999999752e-01,-5.249000000000000193e-02,-2.421879999999999866e-01
1.201659999999999950e+00,1.281740000000000101e-01,-2.480469999999999897e-01
1.042235999999999940e+00,2.783199999999999910e-02,-9.448199999999999654e-02
1.005371000000000015e+00,-3.198199999999999654e-02,-1.525880000000000014e-01
8.996579999999999577e-01,9.521499999999999408e-02,-1.494139999999999913e-01
9.130859999999999532e-01,8.398400000000000309e-02,-2.497560000000000058e-01
9.252930000000000321e-01,2.148399999999999962e-02,-2.275389999999999913e-01
8.024900000000000366e-01,-4.174800000000000039e-02,-2.700199999999999823e-01
8.457029999999999825e-01,2.368200000000000166e-02,-2.836910000000000265e-01
1.045897999999999994e+00,-1.374509999999999899e-01,-3.725589999999999735e-01
1.271484000000000059e+00,9.766000000000000375e-03,-7.739300000000000346e-02
1.006348000000000020e+00,-5.664099999999999691e-02,-1.308590000000000031e-01
8.583979999999999944e-01,4.077100000000000168e-02,-1.333010000000000028e-01
9.157710000000000017e-01,-2.880900000000000127e-02,-1.765140000000000042e-01
9.897460000000000147e-01,-5.371100000000000180e-02,-1.801760000000000028e-01
8.615720000000000045e-01,-4.003899999999999820e-02,-2.116699999999999970e-01
8.833010000000000028e-01,-6.396499999999999408e-02,-2.534179999999999766e-01
8.447270000000000056e-01,-9.375000000000000000e-02,-2.907710000000000017e-01
9.877930000000000321e-01,-1.928699999999999859e-02,-2.656250000000000000e-01
1.093506000000000089e+00,1.286619999999999986e-01,-2.470700000000000118e-01
9.992680000000000451e-01,3.661999999999999891e-03,-2.258300000000000030e-01
1.101561999999999930e+00,6.201199999999999768e-02,-2.890619999999999856e-01
8.508299999999999752e-01,7.080100000000000282e-02,-1.545410000000000117e-01
8.835450000000000248e-01,7.470699999999999563e-02,-2.761230000000000073e-01
9.028319999999999679e-01,1.220700000000000084e-02,-2.583010000000000028e-01
8.637700000000000378e-01,6.372099999999999986e-02,-2.824710000000000276e-01
8.852539999999999853e-01,4.394499999999999795e-02,-3.591309999999999780e-01
1.037841999999999931e+00,-1.010739999999999972e-01,-3.076169999999999738e-01
1.003174000000000010e+00,-2.123999999999999846e-02,-1.835940000000000072e-01
1.111815999999999915e+00,-4.785199999999999870e-02,-1.281740000000000101e-01
8.898930000000000451e-01,-1.855499999999999858e-02,-1.215819999999999956e-01
9.677729999999999944e-01,-1.098599999999999924e-02,-1.328120000000000134e-01
9.414059999999999651e-01,-7.690400000000000014e-02,-1.892089999999999883e-01
9.748539999999999983e-01,-1.904300000000000090e-02,-1.423339999999999883e-01
9.470210000000000017e-01,-6.396499999999999408e-02,-1.782229999999999925e-01
9.465329999999999577e-01,-5.444299999999999834e-02,-1.723629999999999884e-01
9.511720000000000175e-01,-1.855499999999999858e-02,-1.430659999999999987e-01
9.772950000000000248e-01,1.513699999999999941e-02,-1.413570000000000104e-01
9.509279999999999955e-01,-5.468800000000000050e-02,-1.232909999999999978e-01
9.919430000000000192e-01,-2.758800000000000141e-02,-5.615200000000000052e-02
1.036377000000000104e+00,-1.164550000000000030e-01,-1.635739999999999972e-01
9.711910000000000265e-01,7.641599999999999782e-02,-2.087400000000000089e-01
9.897460000000000147e-01,-3.857399999999999718e-02,-3.210450000000000248e-01
8.886720000000000175e-01,1.726070000000000104e-01,-2.814940000000000220e-01
9.599609999999999532e-01,1.027829999999999994e-01,-2.312009999999999899e-01
8.901369999999999560e-01,1.357420000000000015e-01,-2.563480000000000203e-01
9.157710000000000017e-01,9.252900000000000014e-02,-3.208010000000000028e-01
1.002197000000000005e+00,-3.833000000000000296e-02,-3.483890000000000042e-01
9.731450000000000378e-01,-8.032200000000000450e-02,-2.680660000000000265e-01
1.040038999999999936e+00,-7.788100000000000578e-02,-2.570799999999999752e-01
9.553220000000000045e-01,1.770019999999999927e-01,-2.878419999999999868e-01
8.281250000000000000e-01,-1.550290000000000001e-01,-4.260249999999999870e-01
9.704589999999999606e-01,-3.662100000000000077e-02,-3.820799999999999752e-01
8.408200000000000118e-01,-2.341310000000000058e-01,-3.076169999999999738e-01
9.545900000000000496e-01,-7.104499999999999704e-02,-2.226559999999999928e-01
6.584470000000000045e-01,1.367190000000000072e-01,-3.981930000000000192e-01
1.166992000000000029e+00,-2.019040000000000001e-01,-2.419429999999999914e-01
1.048340000000000050e+00,2.416989999999999972e-01,-4.443360000000000087e-01
1.117188000000000070e+00,-1.416000000000000071e-02,-2.912600000000000189e-01
8.576660000000000394e-01,-5.956999999999999795e-02,-1.477050000000000030e-01
5.153809999999999780e-01,1.489299999999999999e-02,-3.549800000000000177e-01
1.108643000000000045e+00,-1.889649999999999941e-01,-1.057130000000000014e-01
1.111083999999999961e+00,-4.003899999999999820e-02,-3.061519999999999797e-01
1.109375000000000000e+00,9.863299999999999845e-02,-3.266600000000000059e-01
8.454589999999999606e-01,-1.481929999999999914e-01,-1.330570000000000086e-01
4.821779999999999955e-01,-7.006800000000000528e-02,-3.244630000000000014e-01
1.035400000000000098e+00,-3.256839999999999735e-01,-2.058109999999999939e-01
1.258300999999999892e+00,8.373999999999999500e-02,-2.639159999999999839e-01
1.148438000000000070e+00,-4.879999999999999898e-04,-2.336429999999999896e-01
8.210450000000000248e-01,-1.904299999999999882e-01,-2.919919999999999738e-01
5.585940000000000349e-01,6.152300000000000130e-02,-3.024899999999999811e-01
7.207029999999999825e-01,-1.665040000000000131e-01,-3.603520000000000056e-01
1.360595999999999917e+00,-2.724610000000000087e-01,-1.823730000000000073e-01
9.582519999999999927e-01,-1.259770000000000056e-01,-2.404789999999999983e-01
8.791499999999999870e-01,-2.141109999999999958e-01,-2.019040000000000001e-01
1.004394999999999927e+00,-6.079099999999999782e-02,-1.918950000000000100e-01
9.931640000000000468e-01,-2.543949999999999823e-01,-2.304690000000000072e-01
8.925779999999999825e-01,-2.011719999999999897e-01,-1.882320000000000104e-01
